listformat.html	INTRINSICS.Intl.ListFormat	Set _listFormat_.[[Templates]] to _dataLocaleTypes_.[[<_style_>]].
listformat.html	INTRINSICS.Intl.ListFormat.prototype.resolvedOptions	For each row of <emu-xref href="#table-listformat-resolvedoptions-properties"></emu-xref>, except the header row, in table order, do
  1. Let _p_ be the Property value of the current row.
  1. Let _v_
listformat.html	INTRINSICS.Intl.ListFormat.prototype.resolvedOptions	Let _p_ be the Property value of the current row.
listformat.html	INTRINSICS.Intl.ListFormat.prototype.resolvedOptions	Let _v_ be the value of _lf_'s internal slot whose name is the Internal Slot value of the current row.
listformat.html	INTRINSICS.Intl.ListFormat.supportedLocalesOf	Let _availableLocales_ be %Intl.ListFormat%.[[AvailableLocales]].
locale-sensitive-functions.html	INTRINSICS.Array.prototype.toLocaleString	Let _separator_ be the implementation-defined list-separator String value appropriate for the host environment's current locale (such as *", "*).
locale-sensitive-functions.html	TransformCase	Let _availableLocales_ be an Available Locales List which includes the language tags for which the Unicode Character Database contains language-sensitive case mappings. If the implementation supports 
locale-sensitive-functions.html	TransformCase	Let _newCodePoints_ be a List whose elements are the result of a lowercase transformation of _codePoints_ according to an implementation-derived algorithm using _locale_ or the Unicode Default Case Co
locale-sensitive-functions.html	TransformCase	Let _newCodePoints_ be a List whose elements are the result of an uppercase transformation of _codePoints_ according to an implementation-derived algorithm using _locale_ or the Unicode Default Case C
locale.html	GetLocaleBaseName	Return the longest prefix of _locale_ matched by the <code>unicode_language_id</code> Unicode locale nonterminal.
locale.html	GetLocaleBaseName	assert: _locale_ can be matched by the <code>unicode_locale_id</code> Unicode locale nonterminal.
locale.html	GetLocaleLanguage	Return the first subtag of _baseName_.
locale.html	GetLocaleLanguage	assert: The first subtag of _baseName_ can be matched by the <code>unicode_language_subtag</code> Unicode locale nonterminal.
locale.html	GetLocaleRegion	If _baseNameTail_ contains a subtag matched by the <code>unicode_region_subtag</code> Unicode locale nonterminal, return that subtag.
locale.html	GetLocaleRegion	Let _baseNameTail_ be the suffix of _baseName_ following the first subtag.
locale.html	GetLocaleRegion	assert: The first subtag of _baseName_ can be matched by the <code>unicode_language_subtag</code> Unicode locale nonterminal.
